Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Central African Republic,CAF,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,72.00000809,68.8741982,69.50819823,71.92431112,67.81610845,66.9376748,71.64948969,76.67491315,69.08921478,73.85015492,71.55203231,69.94673457,71.49444193,67.50074941,80.16655776,87.85990396,81.63027561,85.21027836,85.49822327,87.27570456,93.70959305,85.94748047,89.47661308,83.7422006,85.55583454,79.11490304,82.06933284,80.61184345,80.66771423,78.60245812,80.72019477,79.2578886,79.96858636,79.68478582,73.42945897,77.0016794,83.96200484,80.11568868,83.26268699,74.81982802,77.55841918,81.16508482,80.72889064,82.99659751,88.00337359,89.54968416,90.67163974,92.29612813,92.64941624,86.8471504,82.29020263,83.46212364,88.20532148,83.57884884,82.2217923,82.4275478,84.0154006,82.95571268,93.70013,96.08882
Central African Republic,CAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.18181226,35.76158881,37.70490743,38.48580502,40.80459028,37.66937669,42.5257732,46.89823821,39.63122536,37.59845824,41.56234991,37.42346234,33.81308706,36.48688336,43.33611318,39.91997006,29.32661081,34.32490613,33.88576027,35.13293947,41.08078286,34.0597439,34.2245066,36.61626111,35.50167739,31.63597524,28.62263185,28.5502934,25.05388217,26.46316121,25.87551465,26.12265066,26.36337608,22.88906748,25.01862134,28.25494616,25.61401875,28.9342281,28.3926453,23.98869362,25.2875684,22.5732459,20.14585984,17.99522216,19.24603741,21.70818354,22.07986508,23.4655716,23.43385711,21.65259659,22.80468088,21.34779823,21.50931559,23.42633278,36.41930443,36.07748715,35.70876436,39.88377195,33.72017,34.31042
Chad,TCD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.38964568,13.911033,14.03038301,12.94827503,13.72762199,13.500255,13.91261553,14.36189546,14.9410124,13.20678762,16.25983696,15.91238484,14.56509829,15.72877745,18.39108071,14.40266717,16.08392819,15.3540415,16.42274122,17.77860104,16.94490674,15.10046021,6.561971466,16.4188766,18.01780725,11.9066351,13.39410442,15.44924828,15.0191433,13.78142451,13.48020825,11.95163306,11.09074639,13.32344611,16.105602,21.92901755,17.54350925,18.54383608,18.49162606,18.31812077,16.89009643,14.66578754,12.6899406,24.63296691,51.00885806,44.59234901,44.77582221,43.46879454,40.07138689,32.87715164,34.43835341,32.66266691,33.39800054,30.1515042,23.13903596,27.90848006,22.60798635,23.18561577,25.84478127,24.96845697
Chad,TCD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,450982.4405,448159.3928,462716.9575,446141.0065,426184.0899,420286.8466,404694.1104,399940.6469,390355.1446,408888.3869,407921.308,390427.7207,386199.1315,345607.0003,354532.6727,378234.3035,381806.6343,383096.2156,374408.2701,287993.1606,269972.925,272456.2969,273847.4189,301472.6923,303624.0126,366082.4801,340788.6982,321194.9012,358574.3058,363553.5293,338857.1589,354572.3028,367034.3961,302164.037,325223.9569,315051.5308,308076.341,314449.0189,324934.9948,311575.3372,298334.9365,322065.861,337451.9416,371966.4861,475400.3779,535761.0315,514133.5115,518362.8111,516096.3707,491316.5316,540072.7787,545079.3978,573906.1059,569328.5574,560695.3582,561109.8389,521314.4842,496148.6636,507300.5461,517696.5856
Chad,TCD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.57363116,14.78004415,11.67230961,15.12399385,14.98532108,11.03193983,13.15273158,15.65616529,15.04346063,16.85434008,16.09262267,15.89077097,14.75063851,15.23033659,18.47476488,20.52805596,17.05431382,18.51475565,16.23124527,,,,3.161763905,2.732897275,4.830397245,7.302372473,8.132939986,9.129483068,7.035497303,8.03107437,6.753507456,6.543070259,7.468113915,9.759301852,16.63991107,13.1924876,20.25016049,19.48477886,16.93422051,13.6915006,23.27390222,40.25037691,60.15617303,52.12177432,24.28387192,19.10984386,17.70392924,18.36922763,18.54688471,19.71818144,21.85444822,24.96962381,24.92686836,23.90262226,29.47959716,22.8922388,18.35858902,18.53665189,21.92625493,24.29099309
Chad,TCD,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,68.35732545,68.35955626,72.26527063,69.17151516,70.89418754,70.43035361,66.63277064,62.16007027,61.85561702,59.09604341,60.3553713,58.96390082,59.39626888,61.1298013,60.43269925,64.49856627,68.17782147,69.96968354,69.11711387,,,95.47268269,93.5284334,93.45344532,91.18835586,97.49335852,97.14842498,92.15091258,90.63325563,89.84810322,97.62706853,92.71666376,93.06989024,92.5545007,94.03839651,91.03144368,82.94400905,86.40310253,90.25160012,93.25381302,86.7988137,87.25000623,133.1093856,73.89026538,70.55841324,61.45543395,61.43643794,59.24788792,59.51672599,67.10852731,62.06294265,55.22687734,51.17350004,55.9374784,56.34119904,62.80347,69.55221236,68.81404725,64.96741345,63.96116614
Chad,TCD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.03756863,18.55677586,19.62895421,19.21199442,21.32945252,17.81303858,17.96321924,18.16413181,18.68502888,17.69887442,22.04973095,21.05762886,19.38405926,23.50025335,26.80373669,25.85061153,26.38422549,28.37261312,27.96756917,34.63762863,28.86567674,22.66131867,13.49482613,23.54152924,24.05303152,31.32703029,35.37579471,36.43247812,30.1042396,31.40866736,27.90681519,24.39790826,24.81381364,29.32388722,34.88274936,33.76753903,29.06652395,30.76926506,29.56735683,32.18974699,34.68107558,49.6561205,113.6608673,58.74594805,50.75973286,32.98514464,32.30575439,31.63720173,28.99638771,31.98259955,29.29281571,24.88108928,20.9871882,21.37931226,17.67259102,20.60301814,21.35002858,20.10444562,20.89365052,21.70926775
Comoros,COM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,8.836452037,8.835326311,8.836370853,8.83593536,8.835993259,8.836740928,8.835727657,8.835939194,8.835772541,8.836624347,8.836453792,8.836287957,8.836502404,8.835914472,8.836054473,8.836404835,8.836459362,8.836305513,8.836263488,8.835953071,8.836314059,8.836260798,8.836176751,8.836129879,8.836027179,8.836281081,8.836179333,8.975341967,8.221347229,9.311938672,9.638897039,9.956403748,8.945874383,9.048395318,9.676472478,10.13619831,10.67289558,11.90131645,12.90902299,12.77346063
Comoros,COM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,448260.5464,452637.1545,468375.0585,477462.5374,483392.782,480772.5981,476302.0951,470985.9443,470742.5176,443758.1822,454295.5852,419443.4932,445872.2934,450967.1045,419675.1165,427341.9951,414620.5122,423965.6385,422071.7503,422595.3914,459530.294,460677.6068,461517.9551,462233.9847,462259.6021,465773.0939,468554.9307,462983.4648,471869.8505,492585.8365,506074.2202,525268.3877,547295.8669,583684.894,593373.6984,592552.7369,596662.4469,617622.765,630267.37,640692.9764
Comoros,COM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,18.04216914,18.04235589,18.04233181,18.04225694,18.04228943,18.04234217,18.04236517,18.04236765,18.04239148,18.04238232,18.04228002,18.04237649,18.04233559,18.04234494,18.04234211,18.04228945,18.04236157,18.04229837,18.0422766,18.04227634,18.04229519,18.04234013,18.04231172,18.0423216,18.04233401,18.04231317,18.04232581,16.8874091,19.24887687,17.99068055,18.17495088,16.02145265,16.15157336,16.3561844,15.20296585,13.63804028,12.56067301,13.43344337,14.86809293,12.73480626
Comoros,COM,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,88.99569552,88.99801327,88.99712235,88.99753492,88.99682791,88.99763524,88.99748674,88.99721998,88.99813528,88.99782435,88.99717876,88.99810269,88.99773677,88.99780096,88.99781807,88.99756649,88.99769661,88.99739869,88.99711157,88.99710092,88.9972465,88.99747975,88.99753184,88.99740596,88.99745844,88.9974822,88.99762113,87.59395995,89.59280155,89.80559418,90.95852582,93.40673791,96.72351374,95.46358883,94.40467542,93.30261051,92.61149949,92.10450602,92.0803255,93.8914669
Comoros,COM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,26.91973147,26.92019343,26.92091423,26.9213914,26.92059873,26.92094455,26.92088905,26.92087778,26.9207587,26.92113501,26.92057793,26.92092308,26.92085309,26.92103745,26.92122489,26.9208337,26.92135571,26.9207384,26.92098658,26.92120402,26.92116449,26.92096808,26.92094232,26.92082925,26.92103594,26.92112825,26.92109523,24.18083725,27.99717913,28.58498365,29.91120876,30.04454484,31.86456802,30.19493511,29.55935194,27.66875376,26.45998414,28.26304247,30.08713035,29.4946179
"Congo, Dem. Rep.",COD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.62529441,28.48228831,30.00276309,18.75000023,29.79008829,23.63566992,11.44961203,11.98768483,15.67134281,24.00044304,22.72951351,22.94418278,21.70009853,39.07191379,39.02779926,26.81378781,41.11115415,39.51561667,30.80300902,36.44586131,36.83218885,27.7255678,23.9564422,35.25052218,32.55352826,25.8676651
"Congo, Dem. Rep.",COD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,357354.6515,310490.9315,366641.0504,375665.4116,356820.4588,350609.1724,363839.9926,349895.2567,354505.9379,376521.401,365023.3281,376507.6863,367218.4174,386611.9207,388200.5371,359212.5379,331460.8705,325642.6397,298818.2287,289738.2616,286960.0487,285274.162,275574.4354,270744.0645,276354.0734,268591.2484,272540.7762,271146.0523,263833.9266,252388.8346,228115.3738,202065.7438,174841.4468,145980.1699,133801.813,129259.4941,125501.0782,116563.3474,111596.7217,103303.2341,93128.21765,88330.12013,88196.79634,90435.45155,93728.38874,96469.50499,98518.16457,101565.2658,104683.4668,104395.0321,108307.4775,112017.9584,116017.7981,121649.0429,128729.8835,133162.3027,131613.4582,131616.5242,134693.2363,136212.4598
"Congo, Dem. Rep.",COD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,7.544642408,9.373601553,27.85181701,2.500000031,2.100000021,3.069010671,14.43349633,6.704140752,7.435791083,9.524554843,12.25692055,11.77990023,14.64634115,13.70828422,10.85710324,14.5634354,28.78134894,24.89210592,14.32823128,21.84242344,23.22347434,18.5271202,17.3999359,24.98767838,20.60095962,20.59453968
"Congo, Dem. Rep.",COD,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.00222295,80.95664769,66.25811581,85.94874982,92.89894887,84.92525171,87.6240931,90.56221897,84.6591368,91.56010179,85.36559665,89.24650663,83.96406775,81.34222166,86.60780452,87.66592941,72.44884342,73.21034616,84.59620201,74.54675927,73.48069964,76.29798042,83.17443254,73.34583362,77.89411911,75.97614084
"Congo, Dem. Rep.",COD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89142805,23.72624311,30.31349366,15.00000019,32.88921844,17.5419909,15.56479089,13.05425268,13.64550284,30.03091314,26.60690111,29.37042192,26.26316109,41.07014126,44.74449239,36.13309155,49.63645614,45.68252753,37.54870238,41.02008384,41.85796127,31.60686316,31.96876806,39.04085744,37.36620089,29.36749294
"Congo, Rep.",COG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.45332535,19.45955537,30.48959728,36.47289895,38.15260175,36.00822304,29.88929889,30.47945727,30.38583601,32.07549032,34.73682895,32.58172517,28.30917874,31.62251656,53.22918382,35.88807786,40.37715474,45.58499468,43.72143722,47.41176471,60.01664817,58.02104486,55.26760563,57.94544545,61.62754304,56.7882159,39.83370093,41.73430613,40.62215478,48.52420202,51.77735958,41.63458853,40.69209692,42.83637057,58.51702125,64.70457016,68.45821343,75.59663937,76.27762977,72.29007107,80.29714722,77.42002685,81.51642548,80.8123656,80.52979283,75.00508375,77.46412946,68.48539072,73.40291853,64.47991211,68.52809153,73.61173274,58.08202782,52.93434058,53.13363837,40.85704879,42.06852605,47.96273166,62.2105923,56.19881437
"Congo, Rep.",COG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,528729.9579,558271.5576,572126.9854,534623.9239,540122.5478,544651.3221,536656.4003,532517.5654,556687.0348,581198.8167,599818.8077,626857.1149,660068.0866,692407.8377,724053.7202,758589.6175,747085.0353,664125.0208,689988.1079,740568.13,851906.8906,980159.5883,1185664.139,1229401.782,1282801.125,1230792.535,1113209.086,1083202.759,1070858.647,1067401.623,1047732.721,1042750.856,1040158.569,999940.3144,917431.1185,927513.6475,940848.652,915195.9122,928755.0302,880664.4364,911767.6694,911389.0651,930893.5781,912595.4849,912594.2406,948564.993,986678.2509,888311.8428,913779.6025,980159.1371,1033778.446,1022789.804,1093517.485,1059651.869,1103100.555,1081235.493,963704.6453,887944.0236,846582.3501,835747.0746
"Congo, Rep.",COG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,53.18682682,64.65345362,36.29847941,22.74108549,20.31055597,22.42798057,30.25829317,31.50684426,29.58198376,26.70537675,24.21051829,26.60653565,29.08213034,31.95364876,35.06032775,39.11192105,31.0038858,26.59574128,27.3323232,25.96074349,35.76581576,48.16318996,59.73239437,38.43843856,30.39123631,30.28430264,29.45062753,19.72836302,18.61911988,14.1282962,15.90551181,20.52816443,21.59969088,29.49611893,54.48613543,36.57264249,32.79041317,22.23338497,26.68437527,27.77202788,22.6259542,26.35663721,23.40759656,26.09032417,22.52034084,25.93799848,28.28345678,61.05369606,42.07141217,54.29511083,47.19017067,36.84190123,43.81682827,47.06448238,52.84461725,76.78232468,71.26685576,45.89448623,29.52700886,25.90009654
"Congo, Rep.",COG,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,96.8710453,85.94604734,82.40874116,83.37287894,83.42761701,80.45267933,75.27676402,77.73974807,79.26049212,80.40638355,81.84211329,76.32469222,77.00483585,62.25164098,53.37116267,70.74208747,77.4819711,73.72352468,67.07029405,54.86278592,46.75360988,56.47036921,40.01413944,39.83983971,38.8210746,52.48248764,59.43153827,56.58068458,60.13657056,52.68266881,31.80531759,38.14686067,27.22508494,31.34623698,39.40207154,46.59939254,45.85662845,41.38270709,45.4696096,36.91598609,23.50451397,33.759915,29.73375478,25.14738095,35.53124394,31.09889743,29.63952917,33.76117885,32.09019067,38.88563778,29.24663117,27.69141851,23.7063982,25.99668083,28.35153481,39.51803336,45.54739557,34.71055,33.13090863,40.03714221
"Congo, Rep.",COG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,85.60716676,83.66120209,62.95171441,57.8475221,56.44901093,53.08640883,51.10701107,55.82194449,57.23474277,56.89408238,57.76314474,52.64936213,51.78744928,43.37747517,59.47473385,63.74695864,66.55574043,65.26595745,61.06908724,48.62745098,60.12763596,76.09377884,68.50704225,51.76426426,45.62336985,56.00535641,53.66853395,38.62088635,40.42488619,34.8288073,19.04199475,28.04995447,16.44860896,31.33982371,74.21922717,63.6079341,59.94944987,60.16154016,72.62403269,59.10411923,43.61273719,53.31245423,53.93964559,76.04941174,50.83840588,44.54780851,48.13663352,80.10123467,59.70556813,71.07245358,55.53666287,50.98000997,39.36240733,40.06852281,51.06398173,76.46367277,80.19129223,46.6543636,38.37262448,35.37694042
Cote d'Ivoire,CIV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.23954707,35.29251939,34.39262455,33.93545168,35.88603003,36.82341128,36.40699068,36.22371933,40.69987209,36.76179757,35.76932551,32.2099927,33.51212081,35.75389082,45.69688757,36.72858255,41.74147026,42.62604184,36.52120307,34.60332236,35.00162933,35.17500349,36.42322869,36.95985991,45.3119277,46.77491298,39.49590841,33.4299902,30.48812849,32.03333564,31.68987467,30.01172634,31.90948693,29.44245287,40.52740186,41.75929966,28.05480891,28.16195104,27.18445375,28.73750163,27.79005856,27.46981463,31.36116144,28.74101341,30.14128887,31.87898023,32.84093023,30.49095272,31.01366907,35.4127413,33.49957459,35.28137635,34.9824904,29.16040266,28.15695876,27.35324379,24.94186245,25.4987866,22.69419992,22.66048877
Cote d'Ivoire,CIV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,883960.4973,936950.5301,913262.9433,1006154.208,1138544.759,1061316.32,1139272.576,1146416.085,1241071.245,1306518.479,1383619.034,1450328.924,1445557.6,1463264.78,1458412.832,1508356.67,1635213.352,1691550.534,1806707.657,1779937.853,1523503.239,1514936.179,1458107.562,1346110.405,1258477.995,1264046.149,1255186.54,1203482.894,1171420.222,1160206.665,1103247.48,1060705.102,1016714.214,975186.1734,945165.6428,973777.5577,1009184.475,1064850.09,1069160.768,1046956.342,1015674.417,967561.2128,917134.4448,852283.6997,858359.8506,846457.4175,850029.1259,839623.4204,859992.6866,871397.7822,910778.9271,843342.5812,888847.9633,965050.893,1030208.217,1072882.836,1116963.124,1166350.903,1190300.154,1237465.172
Cote d'Ivoire,CIV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.72493469,19.84098339,13.88956778,17.78283022,21.84455323,21.87222786,21.82034643,19.78228194,17.81210511,19.52529038,22.49565293,21.8019049,20.87534817,23.18011006,22.01623856,22.44457888,22.98922739,27.33238036,29.76217101,27.96544933,26.53611796,25.94047338,23.18829037,18.41277178,11.6507777,12.95138474,12.06341005,12.31724466,12.65035275,8.90395595,6.688803339,7.358001161,6.923884602,9.793071084,13.71571807,15.59844581,13.01925311,16.52857669,20.27214033,14.62669184,15.89240727,14.22034092,12.02347548,13.9684419,14.71829264,13.84214145,14.18082712,13.72627351,18.18002069,14.74354959,21.68105453,16.59371891,20.4508171,22.90980133,22.62045583,23.38814947,23.19540919,20.81881638,22.2527905,21.9899385
Cote d'Ivoire,CIV,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,62.97146848,63.90003114,66.29713531,61.22679441,56.66446797,60.64773934,59.73768019,61.82432148,58.25977232,58.57586885,57.27069202,58.48234434,59.02167166,58.54050942,54.46549361,60.41941943,55.33213572,52.74818184,54.86313644,56.90266389,62.7843183,63.55503268,62.32204917,63.4891389,59.66549828,58.5842794,63.49399248,67.57858503,67.64893582,69.8636406,71.93319708,73.25511607,73.37826985,71.19614758,63.04202311,66.47706081,,,,,,,,,,,,,,,,,,,,65.26899676,64.62225663,66.57888962,68.34897434,66.52201024
Cote d'Ivoire,CIV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.9045205,28.10353653,25.74692896,23.51986591,24.72276998,30.12421965,28.69635519,28.79128767,27.99496361,27.06979362,29.10763118,28.42732647,29.00665084,33.23197974,38.37618374,36.58478424,36.2477536,36.33056219,37.43549421,37.66260588,41.17866036,42.28419538,39.32679298,35.72031705,31.79127049,32.39760073,30.18144875,29.62025808,27.89014302,29.05520841,27.11162094,26.98609497,28.11557841,25.90606897,29.30925615,34.44304424,24.74948551,25.8443393,26.46938005,27.15606106,27.17393307,25.64429009,24.54078679,24.51904727,27.97700744,30.94195582,30.84944683,30.93998962,30.92695223,31.26016244,33.97336549,29.43452671,35.31859892,29.1922766,25.5234588,25.35962095,22.62371591,23.16372087,23.34330879,21.99992182
Equatorial Guinea,GNQ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.41738313,82.32565045,88.62129397,89.22435018,74.34220994,85.7584332,75.09531266,71.90499182,67.65331666,65.9632886,56.65847382,51.41282994,58.86310521,59.61453472,51.13074955
Equatorial Guinea,GNQ,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,231612.8495,233174.8119,224282.9318,220965.2209,210062.4418,224469.644,208848.0424,208928.4723,206119.9872,195940.0159,185405.334,176820.4771,229602.9567,245675.0477,276146.1444,312435.8528,500963.059,1204768.955,1434054.546,1732568.888,1943104.317,2977529.271,3342532.597,3584794.862,4660817.559,5168902.763,5325575.079,5868618.514,6604113.303,6391430.456,5559574.799,5670713.903,5896862.193,5431684.658,5245346.047,4590112.406,4034841.464,3674105.028,3329825.991,3045994.526
Equatorial Guinea,GNQ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.47674882,26.50112454,29.58590734,27.54175181,39.39282565,38.05629949,32.04927127,41.1481429,30.30804516,28.70930017,24.7014529,16.69864599,14.03171665,12.50149663,10.89170309
Equatorial Guinea,GNQ,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9768918,20.1081085,19.5968877,16.04393751,23.00047393,23.40882572,20.35639787,20.13545151,25.82056711,27.77693412,38.93814573,47.74909215,46.97539418,48.38727814,56.26491825
Equatorial Guinea,GNQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.60708868,36.20713192,45.46249589,39.46365642,47.86986717,58.9097918,39.28203398,44.77043065,39.23996826,38.41591007,42.21958535,41.18790078,43.56515304,44.0311469,43.74804288
Eritrea,ERI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.42360635,30.55669092,28.01966292,22.38801936,29.23377036,29.61482279,14.83448359,9.534407549,9.670620594,10.80704036,11.78118084,6.442327834,5.775398982,6.16571332,6.899509392,5.771852584,4.428756649,4.528623859,6.378376598,18.15483726,,,,,,,,
Eritrea,ERI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9048.172006,9948.887665,11695.27915,11368.1718,11818.52247,12612.94152,12670.00343,12486.39277,11909.72479,12588.06836,12528.04117,11701.82686,11394.78375,11411.74185,11124.36984,11119.72323,9771.474229,9898.755317,9919.138723,10588.48052,,,,,,,,
Eritrea,ERI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.810856542,16.99501349,25.13739619,22.53669613,27.58925736,31.28072738,32.28685892,45.51417965,21.99675676,35.26062176,29.54893233,26.54396041,20.26292175,20.33943972,13.68111654,12.67357541,12.71354048,9.263795978,12.38540149,12.62631766,,,,,,,,
Eritrea,ERI,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9511593,93.24368511,99.80764533,94.33946963,91.82733748,94.98124492,80.63930346,69.54282916,71.74659788,72.53833819,83.82220122,87.97812137,97.14623271,93.20111228,91.8608306,84.707634,82.62905358,89.53936351,113.710773,98.17168545,,,,,,,,
Eritrea,ERI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.95358302,71.50331072,82.86211529,82.93460925,87.38374994,85.79995387,80.09308209,86.72482863,58.21074133,61.2556706,64.80898282,67.56549646,59.79550787,54.9403177,38.36133666,28.78770695,26.1321934,23.44351776,31.09308886,29.23895286,,,,,,,,
Eswatini,SWZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.79462321,45.31062839,44.84656966,45.26413265,43.14631153,40.86379858,44.76170569
Eswatini,SWZ,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,13762.98444,15241.13677,15633.03777,16571.52978,17027.45912,18834.6714,17883.92904,17495.5517,17153.22333,17111.54706,18614.67112,20642.49956,20201.85868,19783.74918,20329.42338,20341.0857,21948.90148,24197.21746,24626.64562,26544.94762,30849.10768,30156.06493,29966.6115,30009.85232,30733.65017,32242.61047,32824.91297,33278.78618,33709.44185,34329.47642,34577.08945,34620.98986,35851.68484,36989.36583,38099.13373,40165.18077,42359.40685,43983.93951,44047.06323,44450.55262,45867.25222,46638.59074,48891.76323,50504.24313,50944.99441,51691.47393,53793.39404,54167.65208,53807.95361,56551.67764
Eswatini,SWZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.14756843,19.63557863,17.23138864,17.37750538,17.70617494,19.87496109,16.23139947
Eswatini,SWZ,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.59478104,61.60901147,58.59541281,56.81962675,58.329061,60.17159922,59.15894118
Eswatini,SWZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.38345105,46.28909154,43.39150816,44.04937072,43.71372418,44.61157307,41.87951727
Ethiopia,ETH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6868532,13.7672982,12.48407356,11.64161991,9.363313597,7.812062582,7.629374715,8.372678156,7.939965025
Ethiopia,ETH,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,5330.371635,5422.588797,5523.412571,5599.965794,5766.268167,6025.559676,6106.908181,6186.574575,6102.274817,6143.127617,6367.648091,6461.829871,6613.663099,6655.76471,6575.993812,6421.579291,6470.743293,6536.240888,6369.125281,6740.908427,6861.773483,6660.996381,7010.951683,6636.334464,5733.005273,6103.754186,6716.883542,6492.191563,6224.992635,6162.340021,5479.935242,4798.478907,5241.608767,5223.764368,5358.29338,5828.583123,5821.630753,5446.549741,5551.514145,5710.735245,6000.001365,5908.269807,5608.549984,6181.845594,6710.448944,7222.223812,7817.169454,8413.452777,8897.763561,9734.539932,10519.28177,11112.96307,11959.39464,12837.049,13795.72967,14693.81988,15666.34809,16288.94058,17182.65635
Ethiopia,ETH,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.10766647,37.09796197,34.08111832,37.9937253,40.67127298,37.34876297,38.44398716,34.16295511,35.26397563
Ethiopia,ETH,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.43331648,72.4631571,73.46704797,70.21452507,71.24443539,66.4668271,66.53074038,65.66422547,68.68231586
Ethiopia,ETH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54608221,31.63060598,28.98771352,29.09946424,30.29281055,27.0869585,23.47427478,22.82669082,20.8753289
